,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ZFAND6,939.0059039502327,0.10518695768422968,0.14562899199240328,0.722294072389904,0.4701136965080692,0.9999963907630119,False
ZFAS1,468.7208243094263,0.004846151428623355,0.14284978390222852,0.03392480755826858,0.9729371110002278,0.9999963907630119,False
ZFAT,224.18670545565917,-0.054503167729042484,0.17703270500291599,-0.30787061480049543,0.7581807864503001,0.9999963907630119,False
ZFC3H1,981.4961763341644,-0.013254667110570195,0.11627740110329937,-0.11399177299116718,0.9092443151350539,0.9999963907630119,False
ZFHX2,42.795319765985596,-0.33668540477903475,0.4129690657209642,-0.8152799633823591,0.41491207518195516,0.9999963907630119,False
ZFHX2-AS1,10.291641291804236,-0.7338206969182194,0.6979596446930677,-1.0513798362094728,0.2930841728955804,0.9999963907630119,False
ZFHX3,106.86386958427879,-0.058560672694495046,0.23704106178051035,-0.24704864319549694,0.8048705787000427,0.9999963907630119,False
ZFP1,131.1860799744605,0.10359173326644029,0.2226039443203563,0.4653634219407999,0.6416712239122588,0.9999963907630119,False
ZFP14,51.684548185552046,0.13984102978552362,0.34811016001975675,0.4017148760541406,0.6878938752124648,0.9999963907630119,False
ZFP2,36.80898983068046,-0.5185380279732472,0.4365732120669015,-1.1877458663079523,0.23493354758027774,0.9999963907630119,False
ZFP28,92.18478135783401,0.19494337339362847,0.2563348135823441,0.7605029167487838,0.44695402645352933,0.9999963907630119,False
ZFP3,115.45225984282807,0.0630903515972047,0.23121966152532353,0.2728589393350312,0.7849616508482253,0.9999963907630119,False
ZFP30,75.64820329600592,0.14568131567276918,0.26127286494638075,0.5575830299203339,0.5771291472179743,0.9999963907630119,False
ZFP36,1359.5511034651975,0.06653258027829634,0.15046618438799625,0.442176297278421,0.6583616366798215,0.9999963907630119,False
ZFP36L1,106.66139909002784,-0.40876696608648855,0.2798721955500286,-1.4605486810976167,0.1441393386073098,0.9999963907630119,False
ZFP36L2,7174.796514800321,-0.021352975058045093,0.1388140480147461,-0.15382430930749014,0.8777482659011727,0.9999963907630119,False
ZFP41,276.61946865487226,0.058484142758748275,0.193702074276572,0.30192832460453345,0.7627067028842178,0.9999963907630119,False
ZFP62,281.76829696905213,-0.11171394953331559,0.16422259512225335,-0.6802593117600634,0.4963402828560842,0.9999963907630119,False
ZFP64,306.36059558010993,-0.07365388698903558,0.1675518863579718,-0.43958852741099724,0.6602351514473702,0.9999963907630119,False
ZFP69,2454.7594600779134,0.06434726295921847,0.13602950469469943,0.4730390153491888,0.6361853442944635,0.9999963907630119,False
ZFP69B,639.4100221564566,-0.13359311064197985,0.15580230971076242,-0.8574526968822695,0.3911947465870085,0.9999963907630119,False
ZFP82,81.76868625616605,-0.17192204647251355,0.25756254118554717,-0.6674963124729443,0.5044551643180275,0.9999963907630119,False
ZFP90,290.951895165301,0.029605783737512197,0.16825753667482762,0.17595517159346008,0.860329160773848,0.9999963907630119,False
ZFP91,2790.647086329693,-0.038663230204679426,0.10076894156173088,-0.383682011594757,0.7012141467430943,0.9999963907630119,False
ZFP92,339.32062501757696,-0.14777425162664046,0.15909497923755822,-0.9288429611973246,0.3529704764613222,0.9999963907630119,False
ZFPL1,128.49146001423978,0.025746298035457416,0.23308879977487718,0.11045703637550933,0.9120469213176964,0.9999963907630119,False
ZFPM1,88.15393660514776,0.15205636624728092,0.2701165961721247,0.5629286330499552,0.5734834817818137,0.9999963907630119,False
ZFPM2,8.701233090886886,0.1408676342736546,0.7582882198108393,0.18577056928142055,0.8526246850659116,0.9999963907630119,False
ZFPM2-AS1,33.22301341205087,-0.2806144494761654,0.40644575801900773,-0.6904105749408319,0.4899360284074288,0.9999963907630119,False
ZFR,4559.386249787137,-0.03565287957722389,0.09656290977957564,-0.36921919253063934,0.7119643514060929,0.9999963907630119,False
ZFX,1227.6651019548158,-0.08539859068201891,0.36833124506105797,-0.23185269191013774,0.816652429692692,0.9999963907630119,False
ZFX-AS1,3.5109046590447845,1.082455664446117,1.245799517883724,0.8688843179879504,0.38491040787381536,0.9999963907630119,False
ZFY,593.5430619344241,0.02450669790993436,0.17551037851510878,0.13963104699147297,0.8889515089670841,0.9999963907630119,False
ZFY-AS1,5.795421498979586,0.4651219661088084,0.8841114822288457,0.526089724495191,0.5988258677478486,0.9999963907630119,False
ZFYVE1,194.17103871437504,-0.08182129303457422,0.18457569259405238,-0.44329397812163895,0.6575531109147869,0.9999963907630119,False
ZFYVE16,481.67072874044624,-0.14462109921796845,0.14140268819983765,-1.022760607023131,0.3064210477261261,0.9999963907630119,False
ZFYVE19,316.10594695024616,0.08454344146546759,0.1669066679753418,0.5065312398301413,0.6124837647720066,0.9999963907630119,False
ZFYVE21,220.5720077576873,0.08753209851642921,0.1903384459809142,0.4598760805539324,0.6456051700077634,0.9999963907630119,False
ZFYVE26,462.9876069455709,-0.10359232884953816,0.13534339439338808,-0.7654036557442729,0.4440312167531154,0.9999963907630119,False
ZFYVE27,347.2202254998272,0.15821093273802836,0.15136805865139827,1.045206856371127,0.2959273752649836,0.9999963907630119,False
ZFYVE9,307.35789991051575,0.11691265518307042,0.16500527041091378,0.7085389144960159,0.47861065514940204,0.9999963907630119,False
ZGLP1,24.11508031450576,-0.33377652744544006,0.44959324346422547,-0.7423966714304037,0.45784703568253904,0.9999963907630119,False
ZGPAT,169.4855347650495,-0.16209628504839593,0.2512549719860129,-0.6451465766712059,0.5188322027485548,0.9999963907630119,False
ZGRF1,621.9074526361015,0.09835801854289267,0.1455579000028328,0.6757312281983902,0.4992113052118382,0.9999963907630119,False
ZHX1,1715.2835800669702,-0.04558831727186358,0.1183907276460262,-0.385066619475193,0.7001880584971013,0.9999963907630119,False
ZHX1-C8orf76,8.223633474785158,0.28297375940212766,0.8723073264691674,0.324396861995323,0.7456375951728507,0.9999963907630119,False
ZHX2,193.61022952876064,-0.055817023401300986,0.2237812102675798,-0.24942676525236152,0.8030306835766997,0.9999963907630119,False
ZHX3,541.0614858138839,-0.08059862324206739,0.1458503791557286,-0.5526116812902485,0.5805293414438129,0.9999963907630119,False
ZIC2,778.4315029668678,0.014485246707680786,0.1295509139924545,0.1118112274261875,0.9109730851507232,0.9999963907630119,False
ZIC4,4.462536876469986,0.04718175838330136,1.089594971004441,0.04330210733242183,0.9654607113914269,0.9999963907630119,False
ZIC5,146.62775324208565,-0.023492026608255494,0.22471620336375406,-0.10454086646448156,0.9167401391801195,0.9999963907630119,False
ZIK1,15.915353172679152,0.18742140220430611,0.5679475022841106,0.32999775762822225,0.7414016564584691,0.9999963907630119,False
ZKSCAN1,1937.737615409919,-0.11077866294368946,0.12032265478192389,-0.9206800094667773,0.3572175160725406,0.9999963907630119,False
ZKSCAN2,176.48510948701764,-0.1278274088915338,0.18670698374714334,-0.6846418185655553,0.493569971481303,0.9999963907630119,False
ZKSCAN2-DT,36.5208178122549,0.08512486065806796,0.3668998649090438,0.23201115290454197,0.8165293513716715,0.9999963907630119,False
ZKSCAN3,39.76809546187515,-0.2520912198800034,0.3933526108238082,-0.6408784712323187,0.5216016442804312,0.9999963907630119,False
ZKSCAN4,61.95358996830944,0.2429794573478807,0.28440107385520935,0.8543549222728438,0.3929083644768516,0.9999963907630119,False
ZKSCAN5,317.51238773767057,-0.1972927762401276,0.1578391105301502,-1.2499612775151887,0.211313692928919,0.9999963907630119,False
ZKSCAN7,93.29396769212609,0.035178090655724414,0.24356669000040657,0.14442898844528246,0.8851617273117798,0.9999963907630119,False
ZKSCAN7-AS1,5.476389875503486,-0.9788840203162398,1.0505228329751375,-0.9318065153748132,0.35143652689913984,0.9999963907630119,False
ZKSCAN8,515.838294767935,-0.16194944184154667,0.14426471958349418,-1.122585219096602,0.261613695816867,0.9999963907630119,False
ZMAT1,417.0258005769402,0.022956159484821277,0.15791283968805672,0.1453723429340464,0.8844168998195114,0.9999963907630119,False
ZMAT2,1001.0983820981643,-0.07338925181440886,0.1460840469799877,-0.5023769078937318,0.615402419454226,0.9999963907630119,False
ZMAT3,206.7735696101911,-0.18706308527370138,0.1875149391829884,-0.9975903044778419,0.31847806443936333,0.9999963907630119,False
ZMAT5,126.00345511575956,-0.23986605931040172,0.2267361250024905,-1.0579084356662045,0.29009718895733283,0.9999963907630119,False
ZMIZ1,856.2874504142004,-0.024423426909496327,0.12037626028737165,-0.20289238801064935,0.8392191440344148,0.9999963907630119,False
ZMIZ1-AS1,12.30968829747674,1.2808917232470367,0.6882844548468081,1.8609917952195008,0.06274533536368244,0.9999963907630119,False
ZMIZ2,2434.0183939458752,0.009504014286194433,0.13984160433195297,0.06796270917797831,0.9458153193834776,0.9999963907630119,False
ZMPSTE24,22180.07803674674,-0.0023369161547868444,0.09748368395310056,-0.023972382454392427,0.9808746379831415,0.9999963907630119,False
ZMYM1,343.8205957129976,0.2317007121729484,0.16297495613603624,1.4216951957915935,0.15511475540594236,0.9999963907630119,False
ZMYM2,1491.4934254946195,0.012987487583946756,0.12672774741015588,0.10248337755040018,0.9183730061689855,0.9999963907630119,False
ZMYM3,972.1592854580657,0.08216120792331658,0.16614687591027033,0.4945094963307571,0.6209464013998222,0.9999963907630119,False
ZMYM4,2008.9963915639682,-0.03848376625517176,0.11354644245024488,-0.33892533684650694,0.7346659768710753,0.9999963907630119,False
ZMYM5,320.17135438337897,0.11334750138330117,0.1567104683165001,0.723292467956761,0.46950021928995433,0.9999963907630119,False
ZMYM6,262.76457772285033,0.13152240077695287,0.17759956171051777,0.7405558860068059,0.4589627639975966,0.9999963907630119,False
ZMYND10,7.326493563115686,0.6452193218091743,0.8417401358829967,0.7665303034793874,0.44336082797155163,0.9999963907630119,False
ZMYND11,622.717512437653,0.06087914712426537,0.14470089833816424,0.42072404403455427,0.6739566016400278,0.9999963907630119,False
ZMYND12,43.909898020888185,0.4786529094045724,0.34215101813075643,1.3989521703590269,0.1618273264257052,0.9999963907630119,False
ZMYND19,1078.3134805915213,-0.028835838768513023,0.14234994531779402,-0.20257007267644161,0.8394710835478002,0.9999963907630119,False
ZMYND19P1,2.118760775094902,-0.5363204615476848,1.6079446184294568,-0.33354411302519255,0.7387235965124863,0.9999963907630119,False
ZMYND8,368.09706853886183,-0.05274848829141524,0.16321951322387787,-0.32317513543287857,0.7465626104540338,0.9999963907630119,False
ZNF10,78.13720918095628,-0.0008860191672292267,0.2665587500879474,-0.003323917023683885,0.9973479028089962,0.9999963907630119,False
ZNF100,647.407158502294,0.040259983271050646,0.1480641013751408,0.2719091454115973,0.7856918790698522,0.9999963907630119,False
ZNF101,644.4599867172728,0.008192823587366652,0.12591972133561455,0.06506386370988125,0.9481231520243685,0.9999963907630119,False
ZNF101P2,4.884551967102818,0.2309852194157351,1.0119310200663185,0.22826182302485115,0.8194427019384948,0.9999963907630119,False
ZNF106,2389.1232912077344,-0.15400919525613227,0.1152556994994409,-1.3362393003122537,0.1814710693598589,0.9999963907630119,False
ZNF107,718.2945692016154,0.029191472049266042,0.15764829002798086,0.18516833924481432,0.8530970012611468,0.9999963907630119,False
ZNF114,95.43890760402661,-0.032803807434469784,0.30465476309278416,-0.10767534733891297,0.9142532257693005,0.9999963907630119,False
ZNF117,1541.7439922788571,-0.042079569253280914,0.131656166403214,-0.3196171543109253,0.7492585687304673,0.9999963907630119,False
ZNF12,859.3067528921041,0.0346021115164584,0.11612330630130684,0.297977319270223,0.7657204743385131,0.9999963907630119,False
ZNF121,979.4664345056514,0.06857055341237256,0.12467937529185352,0.5499751121776187,0.5823364439450238,0.9999963907630119,False
ZNF124,942.1698455576601,0.005875893819729781,0.1303256747818936,0.045086233618689305,0.9640385742454689,0.9999963907630119,False
ZNF131,901.5598597033621,0.04913213841323396,0.120848711227645,0.4065590597874298,0.6843318714543594,0.9999963907630119,False
ZNF132,81.67488435632643,-0.004130540915518749,0.26591059461037664,-0.015533570302345381,0.9876065024918503,0.9999963907630119,False
ZNF133,195.56070591504647,0.02385072205924854,0.2080901597648533,0.11461725093680744,0.9087485055553838,0.9999963907630119,False
ZNF134,519.2927451181907,-0.07385211320151239,0.13706192993621744,-0.5388229483991644,0.590009027432979,0.9999963907630119,False
ZNF136,215.65397596693347,-0.1291717418985912,0.17856093764824266,-0.7234042540314946,0.46943155843642226,0.9999963907630119,False
ZNF137P,28.73507502283299,0.46040894397263116,0.41503149268099937,1.1093349591340764,0.26728570923023165,0.9999963907630119,False
ZNF138,261.78186066663307,0.010164971531661127,0.18756725812495248,0.05419374166513371,0.9567808067867354,0.9999963907630119,False
ZNF14,153.46831832163568,-0.0192247071692051,0.20753824548708738,-0.09263211763251232,0.9261958272582217,0.9999963907630119,False
ZNF140,371.4102878462686,-0.020303264752805247,0.15376051473455984,-0.13204472414686708,0.8949489166818283,0.9999963907630119,False
ZNF141,430.62595599794093,-0.04262896489797562,0.16272153460389735,-0.26197494389261133,0.7933407596139286,0.9999963907630119,False
ZNF142,873.3808280794236,-0.031648176801512815,0.11808718092866975,-0.26800687892303743,0.7886940237606608,0.9999963907630119,False
ZNF143,280.3220579451639,-0.3159176386417436,0.19647450299803673,-1.607931990263899,0.10785007462313376,0.9999963907630119,False
ZNF146,2427.683654673033,0.02960719753890529,0.12330859605591445,0.24010651719268516,0.8102476819926804,0.9999963907630119,False
ZNF148,828.8992592079638,0.008359680368342929,0.12433113713027935,0.06723722280110175,0.9463928526484421,0.9999963907630119,False
ZNF154,31.963505523399018,0.24109943709744938,0.4528257546298464,0.5324331371004536,0.5944260395299661,0.9999963907630119,False
ZNF155,104.65462677511557,0.1613882323355304,0.25083100924323576,0.6434141967631644,0.5199553739322206,0.9999963907630119,False
ZNF16,189.88302071100415,0.11056288610424875,0.20697667661639585,0.5341804106226063,0.5932167209009606,0.9999963907630119,False
ZNF160,373.29810904643404,-0.049223379172658434,0.16688369421747942,-0.29495619331455797,0.7680273443367265,0.9999963907630119,False
ZNF165,9.481964917860578,-0.21751015951348357,0.6913903023393193,-0.3145982215508923,0.7530667296486158,0.9999963907630119,False
ZNF169,135.0278183213899,0.3380537035385411,0.22387281036506995,1.5100257283913847,0.1310368592971842,0.9999963907630119,False
ZNF17,86.33887146169002,-0.03207672917847223,0.2644472524530602,-0.12129726771945153,0.9034555840845135,0.9999963907630119,False
ZNF174,178.26039319770766,0.16852896711387486,0.24874468067844133,0.6775178735650496,0.49807743363776824,0.9999963907630119,False
ZNF175,222.31585562028604,0.13491294851787877,0.18110449819069147,0.7449453208822238,0.45630477572859607,0.9999963907630119,False
ZNF177,2.0983170081410636,1.0608846946434263,1.7422430700105667,0.6089188775691282,0.5425782108693911,0.9999963907630119,False
ZNF18,75.2697192648422,0.1296096936930947,0.2956147733902107,0.438441192253982,0.6610664914476303,0.9999963907630119,False
ZNF180,282.5611358226427,-0.022868106780708854,0.17045570971467566,-0.1341586434328752,0.8932771279646246,0.9999963907630119,False
ZNF181,125.3613033437681,-0.06755104136622325,0.23745104787734705,-0.2844840735388797,0.7760394375337285,0.9999963907630119,False
ZNF182,260.6633701180579,0.3067170736147011,0.17252716380189626,1.7777900410331207,0.07543834474959384,0.9999963907630119,False
ZNF184,87.25944290757671,0.018704694004100714,0.270678750158681,0.0691029273377958,0.9449076909222519,0.9999963907630119,False
ZNF185,12.435997185494502,-0.166925011508528,0.6136223800990086,-0.27203214374546525,0.7855973038551678,0.9999963907630119,False
ZNF189,592.8156105528705,0.031891631411903196,0.1695921836866272,0.18804894611671855,0.8508382820943998,0.9999963907630119,False
ZNF19,4.6609463885189175,0.7988048462486516,1.0451523874283906,0.7642950978795733,0.4446914060253996,0.9999963907630119,False
ZNF192P1,18.80024366100226,0.5752703456261311,0.6078313957561239,0.9464307859756277,0.3439289092345109,0.9999963907630119,False
ZNF195,919.4727398998598,0.02262426556128926,0.13177261340178845,0.1716917117846446,0.8636799020933864,0.9999963907630119,False
ZNF197,358.03628789545604,-0.1761761880036604,0.14554516560223657,-1.2104571613538575,0.22610351930766004,0.9999963907630119,False
ZNF197-AS1,3.177220328293229,0.5791897918245893,1.340463828316733,0.4320816269633311,0.6656820877009173,0.9999963907630119,False
ZNF2,111.87416232226428,-0.10883269424075916,0.23164269965704162,-0.4698300201210368,0.6384764646507879,0.9999963907630119,False
ZNF20,7.205893310530063,-0.18695007132313193,0.8324834160111694,-0.22456912381378133,0.8223144870002641,0.9999963907630119,False
ZNF200,568.0203075070322,-0.0001962776393474303,0.13039949847763574,-0.00150520240981673,0.9987990226898199,0.9999963907630119,False
ZNF202,670.0011677306588,0.03477878567313593,0.1285892068377294,0.2704642677905645,0.786803103034295,0.9999963907630119,False
ZNF205,66.29901600827704,0.25492573121065476,0.32260604941204374,0.7902075353988626,0.4294065760216267,0.9999963907630119,False
ZNF207,5385.114805497705,-0.01857450137142911,0.10916316979046761,-0.17015355460162793,0.8648893770482877,0.9999963907630119,False
ZNF211,227.53145077306843,0.0069364064126550525,0.16869730476982422,0.04111747026497725,0.967202247123517,0.9999963907630119,False
ZNF212,335.62654020757253,0.16510022084136902,0.15195430100556237,1.0865123247503565,0.27725239116283396,0.9999963907630119,False
ZNF213,260.2191179877145,-0.12449011398372685,0.16726735531740114,-0.7442582788942793,0.4567202364708014,0.9999963907630119,False
ZNF213-AS1,95.82954937572184,-0.45327787474233805,0.28641677963218315,-1.5825814232128375,0.11351690038273604,0.9999963907630119,False
ZNF215,19.296487992663796,0.014837497712671557,0.5982046622355438,0.024803380263240533,0.9802117948289795,0.9999963907630119,False
ZNF217,1765.9968094538199,0.011755220263768119,0.11811939466787863,0.09951981464873551,0.9207255561811802,0.9999963907630119,False
ZNF219,102.35468326630007,0.2157889209865386,0.2590287651411309,0.8330693344770679,0.40480562712540935,0.9999963907630119,False
ZNF22,382.8200012103527,-0.01688154917581735,0.1780843191964733,-0.09479525907720496,0.9244774526237832,0.9999963907630119,False
ZNF221,69.34506752847945,-0.3578960855804323,0.292757130985038,-1.2225016838231118,0.22151796752074004,0.9999963907630119,False
ZNF222,71.0982706804935,0.09381727272784332,0.28542277164661545,0.32869582264445024,0.7423856120998766,0.9999963907630119,False
ZNF223,44.5841096275856,0.26002417943109957,0.34236030623969654,0.7595044597519696,0.4475508472595241,0.9999963907630119,False
ZNF224,264.7364762631387,0.003463552636191275,0.17155620872486516,0.0201890252876011,0.9838925826546026,0.9999963907630119,False
ZNF225,214.40511750437713,-0.050854724085381,0.18292503490038803,-0.27800855204468855,0.7810057938622039,0.9999963907630119,False
ZNF226,377.55897683698237,-0.06973563575829977,0.15575219091588996,-0.4477345413135071,0.6543447899882919,0.9999963907630119,False
ZNF227,225.6959347585329,-0.21429406016133548,0.18336909871547566,-1.1686487072385325,0.2425451955853788,0.9999963907630119,False
ZNF23,13.734479208405327,0.08990931378120828,0.5934006596208693,0.15151535867629876,0.8795691962304183,0.9999963907630119,False
ZNF230,267.33907326446666,0.07645661400438665,0.1671864157950495,0.4573135540994748,0.6474456888220338,0.9999963907630119,False
ZNF232,37.99125366042074,0.003171828160081246,0.3634541954776633,0.008726899288953665,0.9930370301756455,0.9999963907630119,False
ZNF233,12.764495884351563,0.34071381861075634,0.6345369683912645,0.53694872888898,0.5913030301129587,0.9999963907630119,False
ZNF234,195.42702217217564,-0.16260540877987703,0.1782029418876015,-0.9124732008208801,0.36151967079105785,0.9999963907630119,False
ZNF235,105.83928505472313,0.19262632227459356,0.23325099364211538,0.8258328046831235,0.40889894234722746,0.9999963907630119,False
ZNF236,354.48850711640347,0.0782660230837286,0.15968863168003225,0.49011643634438584,0.6240515079473081,0.9999963907630119,False
ZNF236-DT,72.85004314203906,-0.05211625605231046,0.29900231222647494,-0.17430051180619555,0.8616292970377954,0.9999963907630119,False
ZNF239,135.7676081951954,0.11605558661492614,0.21420716001383694,0.5417913509867244,0.5879622502746167,0.9999963907630119,False
ZNF24,2041.6202976833765,0.016547854669391744,0.12779689661167615,0.12948557522233173,0.8969734381665926,0.9999963907630119,False
ZNF248,77.30770423365657,-0.0690044967827779,0.2776481643772827,-0.24853215557013736,0.8037226938104238,0.9999963907630119,False
ZNF25,139.18947738365864,0.0027357684932325984,0.2113572293767059,0.012943813189169826,0.989672619678092,0.9999963907630119,False
ZNF250,140.8510770927039,0.20311947431112323,0.2499965069642186,0.8124892494605744,0.4165109528259011,0.9999963907630119,False
ZNF251,215.2666806062307,0.01735704581821523,0.21273534095290092,0.08158985592364756,0.9349728681996736,0.9999963907630119,False
ZNF252P,246.4507427020203,-0.06270808535339885,0.1878288357478964,-0.3338576055359548,0.7384870118836283,0.9999963907630119,False
ZNF252P-AS1,6.238981620308418,0.9384804103969457,0.9193508483587283,1.0208076841092477,0.3073455631126536,0.9999963907630119,False
ZNF253,321.19711198394504,0.08376248719125924,0.1579416129775171,0.5303383042136134,0.5958773935195627,0.9999963907630119,False
ZNF254,231.63962207908403,0.05268334595457764,0.20839565406330865,0.2528044367881728,0.80041933898791,0.9999963907630119,False
ZNF256,67.1091430931087,-0.07231233691968068,0.2893980472086767,-0.2498715441142501,0.8026866898198611,0.9999963907630119,False
ZNF257,118.62214548034115,0.04833061804623989,0.24684743613017784,0.1957914524206449,0.8447734005741402,0.9999963907630119,False
ZNF26,745.4428265811754,-0.06742126518854799,0.12198627157810338,-0.552695514965228,0.580471925018162,0.9999963907630119,False
ZNF260,483.5538299319312,-0.031917116077724184,0.13490404544942866,-0.2365912450689918,0.8129739128237348,0.9999963907630119,False
ZNF263,915.1416053832958,0.03579684150952814,0.11954934318520538,0.29943151970372445,0.7646108154934086,0.9999963907630119,False
ZNF264,690.5471843748643,0.05541402401302608,0.12395629910050666,0.4470448409249061,0.6548426839606842,0.9999963907630119,False
ZNF266,484.82693955295576,-0.123278822664547,0.1426421452471834,-0.8642524441210424,0.3874492282498908,0.9999963907630119,False
ZNF267,690.2574955809791,0.04181999749695272,0.14482128035131905,0.28876969873144626,0.7727576216148098,0.9999963907630119,False
ZNF268,606.3666711320542,0.07086460347463588,0.13939498409382714,0.5083726931446595,0.6111919992582258,0.9999963907630119,False
ZNF271P,520.994798903525,-0.07537627706667784,0.13772285534177378,-0.5473040540702098,0.5841698590995128,0.9999963907630119,False
ZNF273,397.96786510817293,-0.00468427086673488,0.1578717349803015,-0.029671371302274985,0.9763291442562171,0.9999963907630119,False
ZNF274,769.5591995153442,-0.08892884019501601,0.1274201959688867,-0.697917936154568,0.4852285167490302,0.9999963907630119,False
ZNF275,723.8818959461643,0.007826954802794802,0.12991909045616543,0.06024483988698804,0.9519606334812185,0.9999963907630119,False
ZNF276,777.6295222825274,-0.0014505948117615962,0.16668958292986444,-0.008702372315443022,0.9930565991260375,0.9999963907630119,False
ZNF277,166.57492020672194,-0.009686481373449053,0.1869686459789926,-0.05180805221500832,0.9586816394300942,0.9999963907630119,False
ZNF28,455.4227676580822,0.0415541346828081,0.14071101927508006,0.295315426587684,0.767752933048564,0.9999963907630119,False
ZNF280A,11.586048773517092,0.11979680199917404,0.6314425686034338,0.18971923648437186,0.8495291460396639,0.9999963907630119,False
ZNF280B,113.48137106029685,-0.043507248202082724,0.27565806387653474,-0.15783049329392845,0.8745903696289071,0.9999963907630119,False
ZNF280C,237.8675592561816,-0.2464515038774177,0.18010493111844772,-1.3683773250791036,0.1711939980820555,0.9999963907630119,False
ZNF280D,362.7275249339378,0.03548486228194767,0.15420580284861998,0.23011366385986318,0.8180034475533244,0.9999963907630119,False
ZNF281,1537.8437959222829,-0.041784377631704374,0.11159150506213406,-0.374440488175501,0.7080766249338813,0.9999963907630119,False
ZNF282,920.408306604803,0.09302200128404663,0.12294267271893915,0.7566290794466901,0.44927211457845495,0.9999963907630119,False
ZNF283,161.46955747078837,0.022302192602380335,0.20468372837024754,0.10895928455064308,0.9132347842235415,0.9999963907630119,False
ZNF284,23.790280395731177,0.16946384511032933,0.4881194720097872,0.34717698192325225,0.7284583624006198,0.9999963907630119,False
ZNF285,33.72174884659393,-0.2292462909234889,0.4067981061123169,-0.5635382453334088,0.5730684247912496,0.9999963907630119,False
ZNF285B,4.259253965936108,-0.12019699337067268,1.0694830392209864,-0.11238793787531628,0.9105158189146436,0.9999963907630119,False
ZNF286A,86.2995472352881,0.26682705741061574,0.2542187120624598,1.0495964488446397,0.29390369046822185,0.9999963907630119,False
ZNF286B,19.476885803511667,-0.5386009703271231,0.5169224014032996,-1.0419377625441888,0.2974405348934308,0.9999963907630119,False
ZNF287,9.877126116210547,0.5037590587245664,0.7158326250630017,0.7037386130315444,0.4815955690731889,0.9999963907630119,False
ZNF292,1608.8981266713354,-0.09359708832907906,0.12988870245028283,-0.7205945287266611,0.47115902107951924,0.9999963907630119,False
ZNF296,161.4818136456789,0.03511387513481838,0.22438761066795324,0.15648758427567364,0.875648704992916,0.9999963907630119,False
ZNF3,635.3925054285631,-0.022962349303298886,0.12519639157226017,-0.18341063200727795,0.8544758342340619,0.9999963907630119,False
ZNF30,23.862905818766237,-0.1793391665019279,0.4498765466376615,-0.3986408445656778,0.6901578613680035,0.9999963907630119,False
ZNF300,10.790446012070015,0.3865314871114946,0.7471401166590599,0.5173480562654345,0.6049132130403456,0.9999963907630119,False
ZNF302,343.6508466578147,0.09875301551064371,0.15428090041634387,0.6400858125934441,0.5221168120459039,0.9999963907630119,False
ZNF304,255.37757941049594,-0.09085267792534424,0.16892147788288586,-0.537839705548473,0.5906877174198,0.9999963907630119,False
ZNF311,26.634081202445344,-0.37173193597717197,0.46535765119460465,-0.7988091203032999,0.4244011013561313,0.9999963907630119,False
ZNF316,1297.1826732193938,0.08194103140020391,0.14065205591578162,0.5825796918977696,0.5601762797810457,0.9999963907630119,False
ZNF317,1211.6944932735812,-0.057569525024530985,0.11095096303727578,-0.5188735946815493,0.6038488925373551,0.9999963907630119,False
ZNF318,1018.4489356606941,-0.0715111505548916,0.15079235489991494,-0.4742359160207792,0.6353316842009529,0.9999963907630119,False
ZNF319,376.4358744892883,-0.034684496019244046,0.15981973778045247,-0.21702260622458797,0.8281907275404126,0.9999963907630119,False
ZNF32,88.04090556928271,0.14835183150050904,0.24880678916369456,0.5962531488757151,0.5510061245709064,0.9999963907630119,False
ZNF32-AS1,4.3186211030615205,0.2915502849553651,1.2181225686424149,0.23934396460636545,0.8108388770450025,0.9999963907630119,False
ZNF32-AS2,14.716706013982892,0.190333830558316,0.6052490564557107,0.3144719161941291,0.753162642974996,0.9999963907630119,False
ZNF320,17.466092159815656,-0.3498101846554938,0.5531043879304659,-0.6324487606478192,0.5270936803006114,0.9999963907630119,False
ZNF321P,30.87366697111041,0.6494472322393824,0.41291620931729967,1.5728305588030909,0.11575805769178116,0.9999963907630119,False
ZNF322,88.77237112934985,0.09745448051230994,0.2489778837052585,0.3914182218195618,0.6954881255128188,0.9999963907630119,False
ZNF322P1,1.8728665173305792,0.92146569776587,1.6473181652224322,0.5593732390132706,0.5759070210936016,0.9999963907630119,False
ZNF324,237.95350268116508,0.14131734029524282,0.18515986586815583,0.7632179880486016,0.44533340278050726,0.9999963907630119,False
ZNF324B,197.73405180198233,0.11979761945829387,0.1882769478507108,0.6362840529648068,0.5245912970764686,0.9999963907630119,False
ZNF326,1111.0894449114026,-0.04991596059725325,0.1122618435048455,-0.44463870393415333,0.6565808726087159,0.9999963907630119,False
ZNF329,83.98257622609246,-0.15899234722626227,0.24961063063725308,-0.6369614419880941,0.5241499594785439,0.9999963907630119,False
ZNF330,1435.8074266203628,-0.0010695058468443922,0.11425174880200095,-0.009360958217784947,0.9925311450434309,0.9999963907630119,False
ZNF331,469.2142575963292,0.054397510742741566,0.15171262383607031,0.35855625832112414,0.7199270744629109,0.9999963907630119,False
ZNF333,461.36342762653334,-0.04391008127662064,0.15286644041410766,-0.2872447422578192,0.7739249297358144,0.9999963907630119,False
ZNF334,22.00603082194216,-0.3165560770394602,0.4675408745653144,-0.6770661010842551,0.4983640157548703,0.9999963907630119,False
